index,headline,source_url,publish_date,publisher
31,China virus death toll soars to 717: official,https://www.theonlinecitizen.com/2020/02/08/china-virus-death-toll-soars-to-717-official/,08-02-2020 08:15:49,The Online Citizen
32,Pangolin identified as potential link for coronavirus spread,https://www.theonlinecitizen.com/2020/02/07/pangolin-identified-as-potential-link-for-coronavirus-spread/,07-02-2020 22:55:42,The Online Citizen
33,Certified formulator highlights how good personal hygiene is more efficient than relying on hand sanitisers,https://www.theonlinecitizen.com/2020/02/07/certified-formulator-highlights-how-good-personal-hygiene-is-more-efficient-than-relying-on-hand-sanitisers/,07-02-2020 22:36:37,The Online Citizen
34,Minister Chan Chun Sing calls for public to remain calm and not hoard items unnecessarily as public goes into a panic buying spree,https://www.theonlinecitizen.com/2020/02/07/minister-chan-chun-sing-calls-for-public-to-remain-calm-and-not-hoard-items-unnecessarily-as-public-goes-into-a-panic-buying-spree/,07-02-2020 22:09:48,The Online Citizen
35,MOH reports 3 new Wuhan virus cases with no links and admits can’t establish any links for Case 29,https://www.theonlinecitizen.com/2020/02/07/moh-reports-3-new-wuhan-virus-cases-with-no-links-and-admits-cant-establish-any-links-for-case-29/,07-02-2020 18:56:53,The Online Citizen
36,Singapore Government raises DORSCON Level to Orange; Additional precautionary measures introduced,https://www.theonlinecitizen.com/2020/02/07/singapore-government-raises-dorscon-level-to-orange-additional-precautionary-measures-introduced/,07-02-2020 18:31:04,The Online Citizen
37,Religious teacher issues clarification and apology following remarks on Chinese hygiene practices in wake of novel coronavirus outbreak,https://www.theonlinecitizen.com/2020/02/07/religious-teacher-issues-clarification-and-apology-following-remarks-on-chinese-hygiene-practices-in-the-wake-of-novel-coronavirus-outbreak/,07-02-2020 18:04:11,The Online Citizen
38,"ESG: Initiatives to create S$17.3b in company value, 21,700 in jobs",https://www.theonlinecitizen.com/2020/02/07/esg-initiatives-to-create-s17-3b-in-company-value-21700-in-jobs/,07-02-2020 18:01:47,The Online Citizen
39,Five Singaporeans quarantined on the Diamond Princess cruise ship,https://www.theonlinecitizen.com/2020/02/07/five-singaporeans-quarantined-on-the-diamond-princess-cruise-ship/,07-02-2020 17:56:55,The Online Citizen
40,"Death of Chinese doctor fuels anger, demands for change",https://www.theonlinecitizen.com/2020/02/07/death-of-chinese-doctor-fuels-anger-demands-for-change/,07-02-2020 17:18:29,The Online Citizen
41,Malaysia confirms another coronavirus case of Wuhan tourist who entered via Singapore,https://www.theonlinecitizen.com/2020/02/07/malaysia-confirms-another-coronavirus-case-of-wuhan-tourist-who-entered-via-singapore/,07-02-2020 17:06:50,The Online Citizen
42,"Virus-hit cruise ship in lock down, off Japan’s Yokohama harbour",https://www.theonlinecitizen.com/2020/02/07/virus-hit-cruise-ship-in-lock-down-off-japans-yokohama-harbour/,07-02-2020 15:45:56,The Online Citizen
43,China’s Ba Yi aerobatics team cleared by MINDEF to participate in Singapore Airshow 2020,https://www.theonlinecitizen.com/2020/02/07/chinas-ba-yi-aerobatics-team-cleared-by-mindef-to-participate-in-singapore-airshow-2020/,07-02-2020 15:44:01,The Online Citizen
44,"Chinese doctor who was reprimanded for raising early alarm over outbreak, dies from virus infection",https://www.theonlinecitizen.com/2020/02/07/chinese-doctor-who-was-reprimanded-for-raising-early-alarm-over-outbreak-dies-from-virus-infection/,07-02-2020 15:41:40,The Online Citizen
45,Third UK patient believed to have ‘caught coronavirus in Singapore’,https://www.theonlinecitizen.com/2020/02/07/third-uk-patient-believed-to-have-caught-coronavirus-in-singapore/,07-02-2020 15:41:04,The Online Citizen
46,Punggol residents place hand sanitizers in the lifts for public to use amid coronavirus outbreak,https://www.theonlinecitizen.com/2020/02/07/punggol-residents-place-hand-sanitizers-in-the-lifts-for-public-to-use-amid-coronavirus-outbreak/,07-02-2020 15:02:17,The Online Citizen
47,Home Affairs Minister instructs MHA to investigate anti-Chinese remarks made by religious teacher in private Facebook post,https://www.theonlinecitizen.com/2020/02/07/home-affairs-minister-instructs-mha-to-investigate-anti-chinese-remarks-made-by-religious-teacher/,07-02-2020 14:30:03,The Online Citizen
48,MOH can’t confirm how S’porean caught Wuhan virus; Related virus can survive for hours outside body,https://www.theonlinecitizen.com/2020/02/07/moh-cant-confirm-how-sporean-caught-wuhan-virus-virus-can-survive-for-hours-outside-body/,07-02-2020 14:18:11,The Online Citizen
49,"Netizens slam Stefanie Sun, By2 after a post on hoarding medical supplies in Singapore for China; Sun not involved in purchase of supplies",https://www.theonlinecitizen.com/2020/02/07/netizens-slam-stefanie-sun-by2-after-a-post-on-hoarding-medical-supplies-in-singapore-for-china/,07-02-2020 10:00:17,The Online Citizen
50,"China virus death toll hits 636, more than 30,000 infections",https://www.theonlinecitizen.com/2020/02/07/china-virus-death-toll-hits-636-more-than-30000-infections/,07-02-2020 09:49:18,The Online Citizen
51,Airlines extend China flight suspensions,https://www.theonlinecitizen.com/2020/02/07/airlines-extend-china-flight-suspensions/,07-02-2020 09:44:57,The Online Citizen
52,Global panic deepens over China virus as whistleblower doctor dies,https://www.theonlinecitizen.com/2020/02/07/global-panic-deepens-over-china-virus-as-whistleblower-doctor-dies/,07-02-2020 08:55:47,The Online Citizen
53,China air force to appear at Singapore show despite travel restrictions due to virus scare,https://www.theonlinecitizen.com/2020/02/06/china-air-force-to-appear-at-singapore-show-despite-virus/,06-02-2020 23:18:38,The Online Citizen
54,MOH reveals two new confirmed Wuhan coronavirus infection cases; 30 cases in Singapore so far,https://www.theonlinecitizen.com/2020/02/06/moh-reveals-two-new-confirmed-wuhan-coronavirus-infection-cases-one-has-no-recent-travel-to-china-and-no-links-with-previous-cases/,06-02-2020 22:54:08,The Online Citizen
55,Graphic novelist educates public about face masks through a short comic,https://www.theonlinecitizen.com/2020/02/06/graphic-novelist-educates-public-about-face-masks-through-a-short-comic/,06-02-2020 18:23:50,The Online Citizen
56,Global fears rise as more China virus cases found on cruise ship,https://www.theonlinecitizen.com/2020/02/06/global-fears-rise-as-more-china-virus-cases-found-on-cruise-ship/,06-02-2020 18:16:05,The Online Citizen
57,"Explaining why masks were not sent via post, Minister Wong says govt is worried about wastage as some households will not need the masks",https://www.theonlinecitizen.com/2020/02/06/explaining-why-masks-were-not-sent-via-post-minister-wong-says-govt-is-worried-about-wastage-as-some-households-will-not-need-the-masks/,06-02-2020 17:50:09,The Online Citizen
58,MAS: Exchange rate-based policy stance to be maintained amid Coronavirus outbreak,https://www.theonlinecitizen.com/2020/02/06/mas-exchange-rate-based-policy-stance-to-be-maintained-amid-coronavirus-outbreak/,06-02-2020 17:49:52,The Online Citizen
59,Hong Kong braces for human to human transmission within city amidst global coronavirus outbreak,https://www.theonlinecitizen.com/2020/02/06/hong-kong-braces-for-human-to-human-transmission-within-city-amidst-global-coronavirus-outbreak/,06-02-2020 17:42:07,The Online Citizen
60,Screening at airports In India on Passengers from Singapore and Thailand,https://www.theonlinecitizen.com/2020/02/06/screening-at-airports-in-india-on-passengers-from-singapore-and-thailand/,06-02-2020 17:37:34,The Online Citizen
61,Kok Ming Cheang: Please do not make people of Singapore sacrificial lambs due to political considerations that may take priority over their safety and health,https://www.theonlinecitizen.com/2020/02/06/kok-ming-cheang-please-do-not-make-people-of-singapore-sacrificial-lambs-due-to-political-considerations-that-may-take-priority-over-their-safety-and-health/,06-02-2020 17:30:57,The Online Citizen
62,Chan Chung Sing: Virus outbreak is a ‘very good lesson’ on importance of supply chain diversification,https://www.theonlinecitizen.com/2020/02/06/chan-chung-sing-virus-outbreak-is-a-very-good-lesson-on-importance-of-supply-chain-diversification/,06-02-2020 17:26:34,The Online Citizen
63,WHO investigates conference in Singapore that caused the spread of coronavirus to other nations,https://www.theonlinecitizen.com/2020/02/06/who-investigates-conference-in-singapore-that-caused-the-spread-of-coronavirus-to-other-nations/,06-02-2020 17:26:15,The Online Citizen
64,Wuhan virus: Singapore becomes 2nd most infected country after Japan outside of China,https://www.theonlinecitizen.com/2020/02/06/wuhan-virus-singapore-becomes-2nd-most-infected-country-after-japan-outside-of-china/,06-02-2020 17:22:21,The Online Citizen
65,China scrambles to find beds for virus patients,https://www.theonlinecitizen.com/2020/02/06/china-scrambles-to-find-beds-for-virus-patients/,06-02-2020 13:02:38,The Online Citizen
66,Three cases of coronavirus reported to have originated at international business conferences in Singapore,https://www.theonlinecitizen.com/2020/02/06/three-cases-of-coronavirus-originated-at-international-business-conferences-in-singapore/,06-02-2020 11:54:39,The Online Citizen
67,Suspected case of novel coronavirus at Northpoint City,https://www.theonlinecitizen.com/2020/02/06/suspected-case-of-novel-coronavirus-at-northpoint-city/,06-02-2020 11:52:43,The Online Citizen
68,China virus death tolls rises to 560: govt,https://www.theonlinecitizen.com/2020/02/06/china-virus-death-tolls-rises-to-560-govt/,06-02-2020 08:31:59,The Online Citizen
69,Four new cases of Wuhan coronavirus in Singapore; 28 in total so far,https://www.theonlinecitizen.com/2020/02/06/four-new-cases-of-wuhan-coronavirus-in-singapore-28-in-total-so-far/,06-02-2020 00:26:28,The Online Citizen
70,Baby tests positive for China virus just 30 hours after birth,https://www.theonlinecitizen.com/2020/02/05/baby-tests-positive-for-china-virus-just-30-hours-after-birth/,05-02-2020 19:58:49,The Online Citizen
71,South Korea confirms new case of coronavirus; man infected after attending conference in Singapore,https://www.theonlinecitizen.com/2020/02/05/south-korea-confirms-new-case-of-coronavirus-man-infected-after-attending-conference-in-singapore/,05-02-2020 16:26:59,The Online Citizen
72,New coronavirus patient initially discharged due to lack of symptoms; subsequently tested positive,https://www.theonlinecitizen.com/2020/02/05/new-coronavirus-patient-initially-discharged-due-to-lack-of-symptoms-subsequently-tested-positive/,05-02-2020 15:12:22,The Online Citizen
73,Gan says local transmission a limited community transmission; Macau requires commuters wear mask,https://www.theonlinecitizen.com/2020/02/05/gan-says-local-transmission-a-limited-community-transmission-macau-requires-commuters-wear-mask/,05-02-2020 13:25:53,The Online Citizen
74,"First patient infected with coronavirus discharged in Singapore after full recovery, says MOH",https://www.theonlinecitizen.com/2020/02/05/first-patient-infected-with-coronavirus-discharged-in-singapore-after-full-recovery-says-moh/,05-02-2020 12:34:48,The Online Citizen
75,Ku Swee Yong: Less spendings as fewer visitors frequent malls,https://www.theonlinecitizen.com/2020/02/05/ku-swee-yong-less-spendings-as-fewer-visitors-frequent-malls/,05-02-2020 12:34:16,The Online Citizen
76,Major US airlines add Hong Kong to China flight suspensions,https://www.theonlinecitizen.com/2020/02/05/major-us-airlines-add-hong-kong-to-china-flight-suspensions/,05-02-2020 12:03:56,The Online Citizen
77,China virus deaths rise as WHO says ‘opportunity’ to halt spread,https://www.theonlinecitizen.com/2020/02/05/china-virus-deaths-rise-as-who-says-opportunity-to-halt-spread/,05-02-2020 09:30:52,The Online Citizen
78,South Korean woman tests positive for coronavirus after traveling in Thailand,https://www.theonlinecitizen.com/2020/02/04/south-korean-woman-tests-positive-for-coronavirus-after-traveling-in-thailand/,04-02-2020 21:23:29,The Online Citizen
79,MOH confirms local transmission of novel coronavirus in S’pore in four new cases of infection; 24 confirmed cases in total to date,https://www.theonlinecitizen.com/2020/02/04/moh-confirms-local-transmission-of-novel-coronavirus-in-spore-in-four-new-cases-of-infection-24-confirmed-cases-in-total-to-date/,04-02-2020 18:45:37,The Online Citizen
80,Doctor previously infected with SARS says masks help in prevention of Wuhan virus but Singapore govt notes otherwise,https://www.theonlinecitizen.com/2020/02/04/doctor-previously-infected-with-sars-says-masks-help-in-prevention-of-wuhan-virus-but-singapore-govt-notes-otherwise/,04-02-2020 18:02:13,The Online Citizen
81,Thousands of masks exported out of Singapore while local demand remains high,https://www.theonlinecitizen.com/2020/02/04/thousands-of-masks-exported-out-of-singapore-while-local-demand-remains-high/,04-02-2020 17:51:26,The Online Citizen
82,First Malaysian citizen confirmed with coronavirus after meeting with China colleagues in Singapore,https://www.theonlinecitizen.com/2020/02/04/first-malaysian-citizen-confirmed-with-coronavirus-after-meeting-with-china-colleagues-in-singapore/,04-02-2020 16:47:01,The Online Citizen
83,Singapore aviation conference pulled over virus scare,https://www.theonlinecitizen.com/2020/02/04/singapore-aviation-conference-pulled-over-virus-scare/,04-02-2020 16:33:49,The Online Citizen
84,Allianz Research: Chinese Coronavirus outbreak may cause prolonged supply chain disruption,https://www.theonlinecitizen.com/2020/02/04/allianz-research-chinese-coronavirus-outbreak-may-cause-prolonged-supply-chain-disruption/,04-02-2020 16:27:53,The Online Citizen
85,"Open Letter to Lawrence Wong, calling for export control for masks and medical equipment",https://www.theonlinecitizen.com/2020/02/04/open-letter-to-lawrence-wong-calling-for-export-control-for-masks-and-medical-equipment/,04-02-2020 16:25:52,The Online Citizen
86,POFMA: A song of fact and opinion,https://www.theonlinecitizen.com/2020/02/04/pofma-a-song-of-fact-and-opinion/,04-02-2020 16:12:00,The Online Citizen
87,"Asian countries, including Singapore to cut interest rates in wake of novel Wuhan coronavirus",https://www.theonlinecitizen.com/2020/02/04/asian-countries-including-singapore-to-cut-interest-rates-in-wake-of-novel-wuhan-coronavirus/,04-02-2020 15:47:10,The Online Citizen
88,China opens virus hospital built from scratch in under two weeks,https://www.theonlinecitizen.com/2020/02/04/china-opens-virus-hospital-built-from-scratch-in-under-two-weeks/,04-02-2020 14:41:05,The Online Citizen
89,Hong Kong confirms death of patient with coronavirus,https://www.theonlinecitizen.com/2020/02/04/hong-kong-confirms-death-of-patient-with-coronavirus/,04-02-2020 12:45:13,The Online Citizen
90,Low turnout at Chingay Parade amid Coronavirus concerns,https://www.theonlinecitizen.com/2020/02/04/low-turnout-at-chingay-parade-amid-coronavirus-concerns/,04-02-2020 10:44:06,The Online Citizen
91,China admits ‘shortcomings’ in virus response,https://www.theonlinecitizen.com/2020/02/04/china-admits-shortcomings-in-virus-response/,04-02-2020 08:40:53,The Online Citizen
92,China virus death toll rises to 425: govt,https://www.theonlinecitizen.com/2020/02/04/china-virus-death-toll-rises-to-425-govt/,04-02-2020 08:38:03,The Online Citizen
93,Masks for those who are already unwell and en route to seeing a doctor: Senior Minister of State Janil Puthucheary,https://www.theonlinecitizen.com/2020/02/03/masks-for-those-who-are-already-unwell-and-en-route-to-seeing-a-doctor-senior-minister-of-state-janil-puthucheary/,03-02-2020 20:55:12,The Online Citizen
94,Hong Kong medics strike for China border closure over virus fears,https://www.theonlinecitizen.com/2020/02/03/hong-kong-medics-strike-for-china-border-closure-over-virus-fears/,03-02-2020 20:39:13,The Online Citizen
95,Netizens express disbelief in response to Chan Chun Sing’s claim of sufficient face masks,https://www.theonlinecitizen.com/2020/02/03/netizens-express-disbelief-in-response-to-chan-chun-sings-claim-of-sufficient-face-masks/,03-02-2020 19:05:56,The Online Citizen
96,"30,000 work pass holders from China yet to return, says MOM",https://www.theonlinecitizen.com/2020/02/03/30000-work-pass-holders-from-china-yet-to-return-says-mom/,03-02-2020 19:05:41,The Online Citizen
97,China says ‘urgently needs’ medical masks to tackle virus,https://www.theonlinecitizen.com/2020/02/03/china-says-urgently-needs-medical-masks-to-tackle-virus/,03-02-2020 16:56:35,The Online Citizen
98,Australia virus evacuees head for island quarantine,https://www.theonlinecitizen.com/2020/02/03/australia-virus-evacuees-head-for-island-quarantine/,03-02-2020 16:54:52,The Online Citizen
99,China says US reaction to virus spreads ‘panic’,https://www.theonlinecitizen.com/2020/02/03/china-says-us-reaction-to-virus-spreads-panic/,03-02-2020 16:52:27,The Online Citizen
100,Netizens call out Ho Ching’s hand sanitiser alternative for being “high class”,https://www.theonlinecitizen.com/2020/02/03/netizens-call-out-ho-chings-hand-sanitiser-alternative-for-being-high-class/,03-02-2020 16:20:08,The Online Citizen
101,Cab driver in Thailand infected by PRC passenger; SG says risk of infection from transient contact low,https://www.theonlinecitizen.com/2020/02/03/cab-driver-in-thailand-infected-by-prc-passenger-sg-says-risk-of-infection-from-transient-contact-low/,03-02-2020 15:51:59,The Online Citizen
102,"Coronavirus outbreak: Doctors in Wuhan physically abused by panicking patients, overworked and undersupplied with medical equipment",https://www.theonlinecitizen.com/2020/02/03/coronavirus-outbreak-doctors-in-wuhan-physically-abused-by-panicking-patients-overworked-and-undersupplied-with-medical-equipment/,03-02-2020 15:14:23,The Online Citizen
103,"China’s virus death toll spikes, more than SARS",https://www.theonlinecitizen.com/2020/02/03/chinas-virus-death-toll-spikes-more-than-sars/,03-02-2020 15:02:59,The Online Citizen
104,"Don’t have to avoid places where suspected or confirmed infected people have been, says authorities",https://www.theonlinecitizen.com/2020/02/03/dont-have-to-avoid-places-where-suspected-or-confirmed-infected-people-have-been-says-authorities/,03-02-2020 15:00:13,The Online Citizen
105,Frontline ICA officers could wear masks if they need to: Home Affairs Minister,https://www.theonlinecitizen.com/2020/02/03/frontline-ica-officers-could-wear-masks-if-they-need-to-home-affairs-minister/,03-02-2020 14:02:37,The Online Citizen
106,Parliamentary questions for 3 February 2020,https://www.theonlinecitizen.com/2020/02/03/parliamentary-questions-for-3-february-2020/,03-02-2020 13:30:18,The Online Citizen
107,Philippines reports first virus death outside China: WHO,https://www.theonlinecitizen.com/2020/02/02/philippines-reports-first-virus-death-outside-china-who/,02-02-2020 12:45:38,The Online Citizen
108,China virus death toll rises to 304 with 45 new fatalities: govt,https://www.theonlinecitizen.com/2020/02/02/china-virus-death-toll-rises-to-304-with-45-new-fatalities-govt/,02-02-2020 08:25:17,The Online Citizen
109,MOH announces two more cases of Wuhan coronavirus in Singapore; 18 confirmed cases so far,https://www.theonlinecitizen.com/2020/02/02/moh-announces-two-more-cases-of-wuhan-coronavirus-in-singapore-18-confirmed-cases-so-far/,02-02-2020 01:35:29,The Online Citizen
110,"Govt begins distributing surgical masks to 1.3mil S’porean households today, with each household receiving four masks",https://www.theonlinecitizen.com/2020/02/01/govt-begins-distributing-surgical-masks-to-1-3mil-sporean-households-today-with-each-household-receiving-four-masks/,01-02-2020 17:33:15,The Online Citizen
111,Africa mobilises against coronavirus as fears mount,https://www.theonlinecitizen.com/2020/02/01/africa-mobilises-against-coronavirus-as-fears-mount/,01-02-2020 10:57:31,The Online Citizen
112,People’s Association says Chingay Parade to continue; Chinese performers screened and cleared by doctor,https://www.theonlinecitizen.com/2020/02/01/peoples-association-says-chingay-parade-to-continue-chinese-performers-screened-and-cleared-by-doctor/,01-02-2020 10:47:18,The Online Citizen
113,"US, Japan & Taiwan confirm domestic human-to-human transmission of Wuhan virus",https://www.theonlinecitizen.com/2020/02/01/us-japan-taiwan-confirm-domestic-human-to-human-transmission-of-wuhan-virus/,01-02-2020 10:01:39,The Online Citizen
114,China virus toll passes 250 as travel curbs tightened,https://www.theonlinecitizen.com/2020/02/01/china-virus-toll-passes-250-as-travel-curbs-tightened/,01-02-2020 08:18:15,The Online Citizen
115,"China virus death toll rises to 259, infections surge",https://www.theonlinecitizen.com/2020/02/01/china-virus-death-toll-rises-to-258/,01-02-2020 08:14:35,The Online Citizen
116,"Stars raise $9,000 for Chiam See Tong Sports Fund",https://www.theonlinecitizen.com/2020/01/31/stars-raise-9000-for-chiam-see-tong-sports-fund/,31-01-2020 22:00:31,The Online Citizen
117,First UK cases of novel coronavirus confirmed,https://www.theonlinecitizen.com/2020/01/31/first-uk-cases-of-novel-coronavirus-confirmed/,31-01-2020 21:14:57,The Online Citizen
118,Woman recently evacuated from Wuhan first S’porean confirmed to have coronavirus,https://www.theonlinecitizen.com/2020/01/31/woman-recently-evacuated-from-wuhan-first-sporean-confirmed-to-have-coronavirus/,31-01-2020 21:00:59,The Online Citizen
119,Countries ban China arrivals as virus death toll hits 213,https://www.theonlinecitizen.com/2020/01/31/countries-ban-china-arrivals-as-virus-death-toll-hits-213/,31-01-2020 20:24:26,The Online Citizen
120,Germany sends plane to Wuhan to evacuate citizens,https://www.theonlinecitizen.com/2020/01/31/germany-sends-plane-to-wuhan-to-evacuate-citizens/,31-01-2020 18:44:18,The Online Citizen
121,Singapore to bar travellers who have been to China for past 14 days or with China passport from entering or transiting,https://www.theonlinecitizen.com/2020/01/31/singapore-to-bar-travellers-who-have-been-to-china-for-past-14-days-or-with-china-passport-from-entering-or-transiting/,31-01-2020 18:16:10,The Online Citizen
122,Q&A: Evacuations from China’s virus-hit Wuhan,https://www.theonlinecitizen.com/2020/01/31/qa-evacuations-from-chinas-virus-hit-wuhan/,31-01-2020 17:20:07,The Online Citizen
123,Letter to PM Lee: Govt should have barred travellers from Hubei from entering Singapore earlier; urges complete ban of China nationals,https://www.theonlinecitizen.com/2020/01/31/letter-to-pm-lee-govt-should-have-barred-travellers-from-hubei-from-entering-singapore-earlier-urges-complete-ban-of-china-nationals/,31-01-2020 16:38:34,The Online Citizen
